,id,theme,name,year of release,# of pieces,# of minifigures,Secondary market prices of new sets in 2015,Secondary market prices of used sets in 2015,Primary market price at release,age,Size group (1 - Biggest; 4 - Smallest),Profit Margin,Full Retirement Date,Years Since Retirement,Yearly Average Returns
1405,7317,Space,Aero Tube Hanger,2001,706,5.0,102.07,48.6,89.99,14,2,1.1342371374597178,,,
1406,7324,City,City Advent Calendar,2005,203,9.0,42.6,16.4,14.99,10,4,2.8418945963975983,,,
1407,7344,City,Dump Truck,2005,187,1.0,82.29,40.6,29.99,10,4,2.743914638212738,,,
1408,7345,Creator,Transport Chopper,2012,383,0.0,42.94,20.27,34.99,3,3,1.227207773649614,2013-12-02T00:00:00Z,2.0821917808219177,1.1033265941185313
1409,7346,Creator,Seaside House,2012,415,1.0,49.04,32.4,49.99,3,3,0.9809961992398479,2014-12-18T00:00:00Z,1.0383561643835617,
1410,7347,Creator,Highway Pickup,2012,805,0.0,71.05,39.53,79.99,3,2,0.888236029503688,2013-12-04T00:00:00Z,2.0767123287671234,0.9445280411893245
1411,7467,Discovery,International Space Station,2003,162,0.0,139.0,53.53,14.99,12,4,9.272848565710474,,,
1412,7468,Discovery,Saturn V Moon Mission,2003,178,0.0,191.4,71.27,19.99,12,4,9.57478739369685,,,
1413,7469,Discovery,Mission To Mars,2003,418,0.0,79.87,48.8,29.99,12,3,2.6632210736912305,,,
1414,7470,Discovery,Space Shuttle Discovery-STS-31,2003,828,0.0,175.33,76.33,49.99,12,2,3.5073014602920587,,,
1415,7471,Discovery,Mars Exploration Rover,2003,870,0.0,177.93,97.4,89.99,12,2,1.9772196910767865,,,
1416,7498,City,Police Station,2011,783,6.0,136.82,84.42,99.99,4,2,1.3683368336833683,2013-12-01T00:00:00Z,2.084931506849315,1.162311508809414
1417,7499,City,Flexible and Straight Tracks,2011,24,0.0,24.21,21.0,19.99,4,4,1.2111055527763883,2018-07-07T00:00:00Z,-2.515068493150685,
1418,75000,Star Wars,Clone Troopers vs. Droidekas,2013,124,4.0,13.1,9.59,12.99,2,4,1.0084680523479599,2014-12-02T00:00:00Z,1.082191780821918,
1419,75001,Star Wars,Republic Troopers vs. Sith Troopers,2013,63,4.0,16.5,9.83,12.99,2,4,1.2702078521939955,2015-01-09T00:00:00Z,0.9780821917808219,
1420,75002,Star Wars,AT-RT,2013,222,4.0,19.16,14.47,19.99,2,4,0.95847923961981,2014-12-05T00:00:00Z,1.073972602739726,
1421,75003,Star Wars,A-wing Starfighter,2013,177,3.0,27.63,16.56,24.99,2,4,1.105642256902761,2014-11-29T00:00:00Z,1.0904109589041096,
1422,75004,Star Wars,Z-95 Headhunter,2013,373,3.0,34.32,26.6,49.99,2,3,0.6865373074614923,2014-12-05T00:00:00Z,1.073972602739726,
1423,75005,Star Wars,Rancor Pit,2013,380,4.0,40.63,32.53,59.99,2,3,0.6772795465910986,2014-12-15T00:00:00Z,1.0465753424657533,
1424,75006,Star Wars,Jedi Starfigher & Kamino,2013,61,1.0,12.74,8.3,9.99,2,4,1.2752752752752752,2014-02-14T00:00:00Z,1.8794520547945206,
1425,75007,Star Wars,Republic Assault Ship & Coruscant,2013,74,1.0,16.27,11.95,9.99,2,4,1.6286286286286284,2014-05-06T00:00:00Z,1.6575342465753424,
1426,75008,Star Wars,TIE Bomber & Asteroid Field,2013,60,1.0,13.06,2.0,9.99,2,4,1.3073073073073074,2014-02-04T00:00:00Z,1.906849315068493,
1427,75009,Star Wars,Snowspeeder & Hoth,2013,69,1.0,35.17,28.0,9.99,2,4,3.520520520520521,,,
1428,75010,Star Wars,B-wing Starfighter & Endor,2013,83,1.0,24.39,0.0,9.99,2,4,2.4414414414414414,,,
1429,75011,Star Wars,Tantive IV & Alderaan,2013,102,1.0,25.42,25.0,9.99,2,4,2.5445445445445447,,,
1430,75012,Star Wars,BARC Speeder with Sidecar,2013,226,4.0,34.88,16.0,24.99,2,4,1.3957583033213288,2014-12-30T00:00:00Z,1.0054794520547945,
1431,75013,Star Wars,Umbaran MHC (Mobile Heavy Cannon),2013,493,4.0,27.19,30.93,49.99,2,3,0.5439087817563513,2015-01-10T00:00:00Z,0.9753424657534246,
1432,75014,Star Wars,Battle of Hoth,2013,426,6.0,75.72,46.53,49.99,2,3,1.5147029405881176,2013-12-15T00:00:00Z,2.0465753424657533,1.2249315346933032
1433,75015,Star Wars,Corporate Alliance Tank Droid,2013,271,3.0,18.64,11.2,19.99,2,4,0.9324662331165584,2014-12-01T00:00:00Z,1.084931506849315,
1434,75016,Star Wars,Homing Spider Droid,2013,295,4.0,25.97,17.0,29.99,2,4,0.8659553184394798,2014-11-30T00:00:00Z,1.0876712328767124,
1435,75017,Star Wars,Duel on Geonosis,2013,391,4.0,35.94,24.27,39.99,2,3,0.8987246811702925,2014-12-01T00:00:00Z,1.084931506849315,
1436,75018,Star Wars,JEK4’s Stealth Starfighter,2013,550,4.0,57.76,26.93,69.99,2,3,0.8252607515359337,2014-12-03T00:00:00Z,1.0794520547945206,
1437,75019,Star Wars,AT-TE,2013,794,5.0,67.77,54.63,89.99,2,2,0.753083675963996,2014-12-08T00:00:00Z,1.0657534246575342,
1438,75020,Star Wars,Jabba’s Sail Barge,2013,850,6.0,76.45,60.67,119.99,2,2,0.6371364280356697,2015-01-02T00:00:00Z,0.9972602739726028,
1439,75021,Star Wars,Republic Gunship,2013,1175,7.0,95.2,79.2,119.99,2,2,0.7933994499541629,2014-12-30T00:00:00Z,1.0054794520547945,
1440,75022,Star Wars,Mandalorian Speeder,2013,211,3.0,27.34,15.87,24.99,2,4,1.0940376150460185,2014-11-29T00:00:00Z,1.0904109589041096,
1441,75023,Star Wars,Star Wars Advent Calendar,2013,254,9.0,66.81,0.0,39.99,2,4,1.670667666916729,2013-11-24T00:00:00Z,2.1041095890410957,1.276235516276916
1442,75024,Star Wars,HH-87 Starhopper,2013,362,3.0,30.88,9.27,39.99,2,3,0.7721930482620655,2015-01-16T00:00:00Z,0.958904109589041,
1443,75025,Star Wars,Jedi Defender-Class Cruiser,2013,927,4.0,80.52,49.0,89.99,2,2,0.894766085120569,2014-12-15T00:00:00Z,1.0465753424657533,
1444,75028,Star Wars,Clone Turbo Tank,2014,96,1.0,11.85,8.63,9.99,1,4,1.1861861861861862,2015-05-05T00:00:00Z,0.6602739726027397,
1445,75029,Star Wars,A AT,2014,95,1.0,12.85,8.67,9.99,1,4,1.2862862862862863,2015-01-21T00:00:00Z,0.9452054794520548,
1446,75030,Star Wars,Millennium Falcon,2014,94,1.0,14.87,9.0,9.99,1,4,1.4884884884884884,2015-05-04T00:00:00Z,0.663013698630137,
1447,75031,Star Wars,TIE Interceptor,2014,92,1.0,15.0,6.77,9.99,1,4,1.5015015015015014,2015-05-03T00:00:00Z,0.6657534246575343,
1448,75032,Star Wars,X-Wing Fighter,2014,97,1.0,14.84,6.91,9.99,1,4,1.4854854854854855,2015-05-02T00:00:00Z,0.6684931506849315,
1449,75033,Star Wars,Star Destroyer,2014,97,1.0,11.0,10.0,9.99,1,4,1.1011011011011012,2015-01-24T00:00:00Z,0.936986301369863,
1450,75034,Star Wars,Death Star Troopers,2014,100,4.0,32.18,19.5,12.99,1,4,2.477290223248653,2015-10-29T00:00:00Z,0.17534246575342466,
1451,75035,Star Wars,Kashyyyk Troopers,2014,99,4.0,26.07,11.0,12.99,1,4,2.0069284064665127,2015-10-28T00:00:00Z,0.1780821917808219,
1452,75036,Star Wars,Utapau Troopers,2014,83,4.0,19.1,15.4,12.99,1,4,1.4703618167821402,2015-10-26T00:00:00Z,0.18356164383561643,
1453,75037,Star Wars,Battle on Saleucami,2014,178,5.0,30.35,19.67,14.99,1,4,2.0246831220813877,2015-11-12T00:00:00Z,0.136986301369863,
1454,75038,Star Wars,Jedi Interceptor,2014,223,2.0,40.72,19.22,24.99,1,4,1.629451780712285,2015-10-18T00:00:00Z,0.2054794520547945,
1455,75039,Star Wars,V-Wing Starfighter,2014,201,2.0,23.18,20.19,24.99,1,4,0.9275710284113646,2014-11-28T00:00:00Z,1.093150684931507,
1456,75040,Star Wars,General Grievousi Wheel Bike,2014,261,2.0,42.4,15.77,24.99,1,4,1.6966786714685875,2015-11-30T00:00:00Z,0.08767123287671233,
1457,75041,Star Wars,Vulture Droid,2014,205,3.0,30.5,19.57,24.99,1,4,1.2204881952781113,2015-02-17T00:00:00Z,0.8712328767123287,
1458,75042,Star Wars,Droid Gunship,2014,439,4.0,60.6,35.66,49.99,1,3,1.2122424484896979,2015-11-21T00:00:00Z,0.11232876712328767,
1459,75043,Star Wars,AT-AP,2014,717,5.0,49.12,35.87,59.99,1,2,0.8188031338556425,2015-10-28T00:00:00Z,0.1780821917808219,
1460,75044,Star Wars,Droid Tri-Fighter,2014,262,4.0,31.65,0.0,29.99,1,4,1.055351783927976,2015-12-26T00:00:00Z,0.01643835616438356,
1461,75045,Star Wars,Republic AV-7 Anti-Vehicle Cannon,2014,434,4.0,54.68,27.56,39.99,1,3,1.3673418354588647,2015-12-08T00:00:00Z,0.06575342465753424,
1462,75046,Star Wars,Coruscant Police Gunship,2014,481,4.0,90.06,44.95,49.99,1,3,1.8015603120624124,2015-12-14T00:00:00Z,0.049315068493150684,
1463,75048,Star Wars,Phantom,2014,234,2.0,25.08,18.72,29.99,1,4,0.8362787595865289,2015-10-28T00:00:00Z,0.1780821917808219,
1464,75049,Star Wars,Snowspeeder,2014,279,3.0,32.27,32.0,29.99,1,4,1.0760253417805936,2015-12-05T00:00:00Z,0.07397260273972603,
1465,75050,Star Wars,B-Wing,2014,448,3.0,38.43,44.44,49.99,1,3,0.76875375075015,2015-11-21T00:00:00Z,0.11232876712328767,
1466,75051,Star Wars,Jedi Scout Fighter,2014,490,4.0,50.57,43.75,59.99,1,3,0.8429738289714952,2015-11-27T00:00:00Z,0.0958904109589041,
1467,75052,Star Wars,Mos Eisley Cantina,2014,616,8.0,62.45,53.77,69.99,1,3,0.8922703243320476,2015-11-16T00:00:00Z,0.12602739726027398,
1468,75053,Star Wars,The Ghost,2014,929,4.0,70.58,87.67,89.99,1,2,0.7843093677075231,2015-11-28T00:00:00Z,0.09315068493150686,
1469,75054,Star Wars,AT-AT,2014,1137,5.0,98.59,85.63,99.99,1,2,0.9859985998599861,2015-11-17T00:00:00Z,0.1232876712328767,
1470,75055,Star Wars,Imperial Star Destroyer,2014,1359,6.0,106.23,95.89,129.99,1,1,0.8172167089776137,2015-10-28T00:00:00Z,0.1780821917808219,
1471,75056,Star Wars,Advent Calendar,2014,274,9.0,55.28,177.0,39.99,1,4,1.3823455863965992,2014-11-16T00:00:00Z,1.126027397260274,
1472,75058,Star Wars,MTT,2014,0,12.0,88.55,64.67,89.99,1,4,0.9839982220246695,2015-12-26T00:00:00Z,0.01643835616438356,
1473,75059,Star Wars,Sandcrawler,2014,3296,7.0,303.0,250.0,299.99,1,1,1.0100336677889263,2016-11-21T00:00:00Z,-0.8904109589041096,
1474,75060,Star Wars,UCS Slave I,2014,1996,4.0,208.0,0.0,199.99,1,1,1.0400520026001299,2019-01-15T00:00:00Z,-3.041095890410959,
1475,7553,City,Advent Calendar,2011,232,6.0,42.06,24.6,34.99,4,4,1.202057730780223,2011-11-28T00:00:00Z,4.095890410958904,1.0459563023812224
1476,7566,City,Farmer,2010,16,1.0,9.61,3.95,3.99,5,4,2.408521303258145,2011-01-04T00:00:00Z,4.994520547945205,1.1924326571143093
1477,7567,City,Traveller,2010,21,1.0,12.93,6.18,5.0,5,4,2.586,2010-11-28T00:00:00Z,5.095890410958904,1.2049604739366095
1478,7569,Prince of Persia,Desert Attack,2010,67,4.0,10.46,9.06,10.99,5,4,0.9517743403093722,2011-12-15T00:00:00Z,4.049315068493151,0.9878678568154586
1479,7570,Prince of Persia,The Ostrich Race,2010,169,3.0,19.7,10.67,19.99,5,4,0.9854927463731866,2011-12-28T00:00:00Z,4.013698630136986,0.9963657107490135
1480,7571,Prince of Persia,The Fight for the Dagger,2010,258,4.0,28.44,16.0,29.99,5,4,0.9483161053684562,2011-12-01T00:00:00Z,4.087671232876712,0.9871016032849346
1481,7572,Prince of Persia,Quest Against Time,2010,506,4.0,35.78,21.53,49.99,5,3,0.715743148629726,2011-11-26T00:00:00Z,4.101369863013699,0.9216939965502688
1482,7573,Prince of Persia,Battle of Alamut,2010,821,7.0,72.88,51.4,79.99,5,2,0.9111138892361546,2011-10-21T00:00:00Z,4.2,0.9780801489099443
1483,7590,Toy story,Woody and Buzz to the Rescue,2010,92,2.0,39.05,21.73,19.99,5,4,1.9534767383691847,2011-11-03T00:00:00Z,4.164383561643835,1.174443808828698
1484,7591,Toy story,Construct-a-Zurg,2010,118,1.0,20.94,10.67,24.99,5,4,0.8379351740696279,2011-12-28T00:00:00Z,4.013698630136986,0.9569034611075867
1485,7592,Toy story,Construct-a-Buzz,2010,205,1.0,34.56,19.4,24.99,5,4,1.382953181272509,2011-07-21T00:00:00Z,4.4520547945205475,1.075542375113382
1486,7593,Toy story,Buzz’s Star Command Spaceship,2010,257,2.0,38.81,20.13,29.99,5,4,1.2940980326775593,2011-11-28T00:00:00Z,4.095890410958904,1.0649677783318499
1487,7594,Toy story,Woody’s Roundup!,2010,502,4.0,49.23,36.13,49.99,5,3,0.9847969593918783,2011-07-21T00:00:00Z,4.4520547945205475,0.9965648527701043
1488,7595,Toy story,Army Men on Patrol,2010,90,4.0,16.89,14.72,10.99,5,4,1.5368516833484986,2011-11-30T00:00:00Z,4.090410958904109,1.1107765454317702
1489,7596,Toy story,Trash Compactor Escape,2010,370,5.0,52.76,30.2,49.99,5,3,1.0554110822164433,2011-10-03T00:00:00Z,4.249315068493151,1.0127724170713621
1490,7597,Toy story,Western Train Chase,2010,584,6.0,118.89,76.33,79.99,5,3,1.4863107888486062,2011-12-04T00:00:00Z,4.079452054794521,1.1020198035475648
1491,7598,Toy story,Pizza Planet Truck Rescue,2010,225,4.0,47.74,31.8,39.99,5,4,1.193798449612403,2012-02-08T00:00:00Z,3.8986301369863012,1.0464845748483318
1492,7599,Toy story,Garbage Truck Getaway,2010,402,4.0,52.37,28.27,49.99,5,3,1.0476095219043808,2011-12-14T00:00:00Z,4.052054794520548,1.0115444839562187
1493,76000,Batman,Arctic Batman vs. Mr Freeze: Aquaman on Ice,2013,198,3.0,34.94,11.56,19.99,2,4,1.7478739369684844,2014-12-03T00:00:00Z,1.0794520547945206,
1494,76001,Batman,The Bat vs. Bane : Tumbler Chase,2013,367,3.0,42.87,26.4,39.99,2,3,1.0720180045011252,2015-01-10T00:00:00Z,0.9753424657534246,
1495,76002,Super Heroes,Superman: Metropolis Showdown,2013,119,2.0,16.6,7.75,12.99,2,4,1.2779060816012318,2014-11-29T00:00:00Z,1.0904109589041096,
1496,76003,Super Heroes,Superman: Battle of Smallville,2013,418,5.0,29.47,29.07,49.99,2,3,0.5895179035807161,2015-01-24T00:00:00Z,0.936986301369863,
1497,76004,Super Heroes,Spider-Man : Spider-Cycle Chase,2013,237,3.0,21.93,14.13,19.99,2,4,1.097048524262131,2015-02-08T00:00:00Z,0.8958904109589041,
1498,76005,Super Heroes,Spider-Man : Daily Bugle Showdown,2013,476,5.0,40.7,31.07,49.99,2,3,0.8141628325665133,2015-02-07T00:00:00Z,0.8986301369863013,
1499,76006,Super Heroes,Iron Man: Extremis Sea Port Battle,2013,195,3.0,21.78,15.6,19.99,2,4,1.0895447723861933,2015-02-01T00:00:00Z,0.915068493150685,
1500,76007,Super Heroes,Iron Man: Malibu Mansion Attack,2013,364,5.0,26.88,27.4,39.99,2,3,0.6721680420105026,2015-02-20T00:00:00Z,0.863013698630137,
1501,76008,Super Heroes,Iron Man vs. The Mandarin: Ultimate Showdown,2013,91,2.0,12.32,9.8,12.99,2,4,0.9484218629715165,2015-01-21T00:00:00Z,0.9452054794520548,
1502,76009,Super Heroes,Superman Black Zero Escape,2013,168,3.0,16.2,12.27,19.99,2,4,0.8104052026013007,2015-01-05T00:00:00Z,0.989041095890411,
1503,76010,Batman,Batman: The Penguin Face off,2014,136,2.0,15.55,8.47,12.99,1,4,1.1970746728252502,2015-12-01T00:00:00Z,0.08493150684931507,
1504,76011,Batman,Batman: Man-Bat Attack,2014,184,3.0,21.49,27.17,19.99,1,4,1.0750375187593797,2015-12-13T00:00:00Z,0.052054794520547946,
1505,76012,Batman,Batman: The Riddler Chase,2014,304,3.0,32.48,32.63,29.99,1,4,1.083027675891964,2015-11-08T00:00:00Z,0.14794520547945206,
1506,76013,Batman,Batman: The Joker Steam Roller,2014,486,5.0,54.58,34.73,49.99,1,3,1.0918183636727345,2015-11-30T00:00:00Z,0.08767123287671233,
1507,76014,Super Heroes,Spider-Trike vs. Electro,2014,70,2.0,19.88,7.93,12.99,1,4,1.5304080061585834,2015-11-28T00:00:00Z,0.09315068493150686,
1508,76015,Super Heroes,Doc Ock Truck Heist,2014,237,3.0,23.37,11.46,19.99,1,4,1.1690845422711358,2015-11-30T00:00:00Z,0.08767123287671233,
1509,76016,Super Heroes,Spider-Helicopter Rescue,2014,299,4.0,41.27,29.99,44.99,1,4,0.9173149588797511,2016-01-06T00:00:00Z,-0.0136986301369863,
1510,76017,Super Heroes,Captain America vs. Hydra,2014,172,3.0,28.33,21.0,19.99,1,4,1.417208604302151,2015-10-20T00:00:00Z,0.2,
1511,76018,Super Heroes,Hulk Lab Smash,2014,398,5.0,46.81,42.3,49.99,1,3,0.9363872774554911,2015-11-27T00:00:00Z,0.0958904109589041,
1512,76019,Super Heroes,Starblaster Showdown,2014,196,3.0,27.81,28.18,19.99,1,4,1.3911955977988995,2015-10-22T00:00:00Z,0.19452054794520549,
1513,76020,Super Heroes,Knowhere Escape Mission,2014,433,3.0,59.76,26.47,39.99,1,3,1.4943735933983495,2015-12-02T00:00:00Z,0.0821917808219178,
1514,76021,Super Heroes,The Milano Spaceship Rescue,2014,665,5.0,65.87,56.67,74.99,1,2,0.8783837845046008,2015-10-31T00:00:00Z,0.16986301369863013,
1515,76022,Super Heroes,X-Men vs. The Sentinel,2014,336,4.0,46.16,23.0,49.99,1,4,0.923384676935387,2015-12-04T00:00:00Z,0.07671232876712329,
1516,76023,Batman,The Tumbler,2014,1869,2.0,269.67,208.87,199.99,1,1,1.3484174208710435,2016-01-05T00:00:00Z,-0.010958904109589041,
1517,7620,Indiana Jones,Indiana Jones Motorcycle Chase,2008,79,3.0,55.81,31.0,9.99,7,4,5.586586586586587,2009-06-30T00:00:00Z,6.50958904109589,1.3024957005804723
1518,7621,Indiana Jones,Indiana Jones Lost Tomb and the Lost Tomb,2008,277,3.0,97.42,49.63,19.99,7,4,4.87343671835918,2009-04-10T00:00:00Z,6.7315068493150685,1.2652649566662313
1519,7622,Indiana Jones,Race for Treasure the Stolen Treasure,2008,272,4.0,139.47,68.4,29.99,7,4,4.650550183394465,2009-06-30T00:00:00Z,6.50958904109589,1.2663148542755351
1520,7623,Indiana Jones,Temple Escape,2008,554,6.0,200.69,121.87,59.99,7,3,3.3453908984830805,2009-10-25T00:00:00Z,6.189041095890411,1.2154524822959551
1521,7624,Indiana Jones,Jungle Duel,2008,90,3.0,53.33,34.73,9.99,7,4,5.338338338338338,2009-01-16T00:00:00Z,6.961643835616439,1.2720017001590578
1522,7625,Indiana Jones,River Chase,2008,234,4.0,79.87,39.4,19.99,7,4,3.995497748874438,2009-12-04T00:00:00Z,6.079452054794521,1.2558896992999322
1523,7626,Indiana Jones,Jungle Cutter,2008,511,4.0,82.61,40.2,39.99,7,3,2.0657664416104025,2009-12-31T00:00:00Z,6.005479452054795,1.1284066126476624
1524,7627,Indiana Jones,Temple of Skull the Crystal Skull,2008,929,10.0,149.86,91.33,79.99,7,2,1.8734841855231907,2009-06-30T00:00:00Z,6.50958904109589,1.1012460642953423
1525,7628,Indiana Jones,Peril in Peru,2008,625,6.0,124.79,69.27,49.99,7,3,2.49629925985197,2009-08-13T00:00:00Z,6.389041095890411,1.153942266207193
1526,7630,City,Front-End Loader,2009,108,1.0,37.53,27.2,12.99,6,4,2.889145496535797,2010-12-09T00:00:00Z,5.065753424657534,1.2329848100447804
1527,7631,City,Dump Truck,2009,189,1.0,39.67,22.4,19.99,6,4,1.9844922461230619,2010-12-03T00:00:00Z,5.082191780821918,1.1443717647772185
1528,7632,City,Crawler Crane,2009,481,2.0,149.6,78.53,64.99,6,3,2.301892598861363,2010-12-25T00:00:00Z,5.021917808219178,1.180595034680082
1529,7633,City,Construction Site,2009,898,5.0,243.0,136.47,99.99,6,2,2.43024302430243,2010-11-08T00:00:00Z,5.1506849315068495,1.1881560397596056
1530,7634,City,Tractor,2009,78,1.0,45.22,24.47,12.99,6,4,3.481139337952271,2011-06-21T00:00:00Z,4.534246575342466,1.3166589670498279
1531,7635,City,4WD with Horse Trailer,2009,176,2.0,48.94,26.2,22.99,6,4,2.1287516311439756,2011-07-21T00:00:00Z,4.4520547945205475,1.1849551741707816
1532,7636,City,Combine Harvester,2009,360,1.0,199.13,83.07,44.99,6,3,4.426094687708379,2010-12-14T00:00:00Z,5.052054794520548,1.3423719264678065
1533,7637,City,Farm,2009,609,3.0,198.2,112.0,89.99,6,3,2.2024669407711968,2010-11-28T00:00:00Z,5.095890410958904,1.1675926714713118
1534,7638,City,Tow Truck,2009,129,1.0,38.67,17.13,12.99,6,4,2.976905311778291,2010-11-08T00:00:00Z,5.1506849315068495,1.235893291367896
1535,7639,City,Camper,2009,165,2.0,37.24,16.6,16.99,6,4,2.1918775750441437,2011-12-03T00:00:00Z,4.082191780821918,1.211960749739347
1536,7641,City,City Corner,2009,483,5.0,110.4,55.6,59.99,6,3,1.8403067177862977,2011-11-29T00:00:00Z,4.093150684931507,1.1606879615560162
1537,7642,City,Garage,2009,953,4.0,198.6,120.53,99.99,6,2,1.9861986198619863,2010-11-28T00:00:00Z,5.095890410958904,1.144149946018754
1538,7644,Space,MX-81 Hypersonic Operations Aircraft,2008,795,5.0,173.07,88.0,79.99,7,2,2.1636454556819604,2009-03-10T00:00:00Z,6.816438356164384,1.1198844168929327
1539,7645,Space,MT-61 Crystal Reaper,2008,600,6.0,124.4,58.07,49.99,7,3,2.488497699539908,2009-04-27T00:00:00Z,6.684931506849315,1.1461153185278503
1540,7646,Space,ETX Alien Infiltraitor,2008,333,4.0,64.75,37.8,29.99,7,4,2.1590530176725578,2009-04-10T00:00:00Z,6.7315068493150685,1.1211314490965816
1541,7647,Space,MX-41 Switch Fighter,2008,235,2.0,68.27,29.0,19.99,7,4,3.415207603801901,2008-12-04T00:00:00Z,7.079452054794521,1.1894528490895968
1542,7648,Space,MT-21 Mobile Mining Unit,2008,130,2.0,34.93,24.07,9.99,7,4,3.4964964964964964,2009-02-06T00:00:00Z,6.904109589041096,1.1987828139302241
1543,7649,Space,MT-201 Ultra-Drill Walker,2008,759,3.0,115.26,73.07,69.99,7,2,1.6468066866695243,2009-04-10T00:00:00Z,6.7315068493150685,1.0769198371494653
1544,7654,Star Wars,Droids Battle Pack,2007,102,7.0,31.88,21.53,9.99,8,4,3.191191191191191,2008-09-11T00:00:00Z,7.30958904109589,1.1720444179545848
1545,7655,Star Wars,Clone Troopers Battle Pack,2007,58,4.0,44.37,30.73,9.99,8,4,4.441441441441441,2008-09-11T00:00:00Z,7.30958904109589,1.2262684271388657
1546,7656,Star Wars,General Grievous Starfighter,2007,232,1.0,47.87,29.4,19.99,8,4,2.3946973486743373,2008-12-05T00:00:00Z,7.076712328767123,1.131335355014168
1547,7657,Star Wars,AT-ST,2007,244,1.0,92.08,42.11,19.99,8,4,4.606303151575788,2008-09-11T00:00:00Z,7.30958904109589,1.2323980435493043
1548,7658,Star Wars,Y-wing Fighter,2007,454,2.0,58.23,38.24,39.99,8,3,1.4561140285071266,2008-09-18T00:00:00Z,7.2904109589041095,1.0528946924347893
1549,7659,Star Wars,Imperial Landing Craft,2007,471,5.0,81.2,43.27,49.99,8,3,1.6243248649729947,2008-12-19T00:00:00Z,7.038356164383561,1.07135183031581
1550,7660,Star Wars,Naboo N Starfighter with Vulture Droid,2007,280,3.0,48.89,24.87,29.99,8,4,1.6302100700233413,2009-03-27T00:00:00Z,6.76986301369863,1.0748583528869573
1551,7661,Star Wars,Jedi Starfighter with Hyperdrive Booster Ring,2007,575,2.0,117.21,51.61,49.99,8,3,2.3446689337867572,2009-01-28T00:00:00Z,6.928767123287671,1.1308690552852432
1552,7662,Star Wars,Trade Federation MTT,2007,1330,20.0,385.67,185.61,99.99,8,1,3.8570857085708576,2008-12-18T00:00:00Z,7.041095890410959,1.211330091838912
1553,7663,Star Wars,Sith Infiltrator,2007,310,1.0,52.67,26.6,29.99,8,4,1.7562520840280096,2008-12-04T00:00:00Z,7.079452054794521,1.0828014769323935
1554,7664,Star Wars,TIE Crawler,2007,548,2.0,67.0,44.2,49.99,8,3,1.340268053610722,2008-01-30T00:00:00Z,7.926027397260274,1.0376415199722906
1555,7665,Star Wars,Republic Cruiser,2007,919,5.0,187.2,93.2,89.99,8,2,2.080231136792977,2008-12-08T00:00:00Z,7.068493150684931,1.1091854383351223
1556,7666,Star Wars,Hoth Rebel Base,2007,548,7.0,144.11,81.27,49.99,8,3,2.8827765553110622,2009-01-16T00:00:00Z,6.961643835616439,1.1642579079698203
1557,7667,Star Wars,Imperial Dropship,2008,81,4.0,47.59,27.52,9.99,7,4,4.763763763763764,2009-04-17T00:00:00Z,6.712328767123288,1.2618297036694865
1558,7668,Star Wars,Rebel Scout Speeder,2008,82,4.0,29.76,19.2,9.99,7,4,2.978978978978979,2009-05-08T00:00:00Z,6.654794520547945,1.1782487187332285
1559,7669,Star Wars,Anakin’s Jedi Starfighter,2008,153,2.0,62.18,21.94,19.99,7,4,3.1105552776388197,2009-11-10T00:00:00Z,6.145205479452055,1.2028148199979336
1560,7670,Star Wars,Hailfire Droid & Spider Droid,2008,249,4.0,71.19,28.73,20.0,7,4,3.5595,2009-11-24T00:00:00Z,6.1068493150684935,1.2310912867101167
1561,7671,Star Wars,AT-AP Walker,2008,392,2.0,94.27,37.13,39.99,7,3,2.3573393348337084,2009-06-19T00:00:00Z,6.53972602739726,1.1401123794824806
1562,7672,Star Wars,Rogue Shadow,2008,482,3.0,162.8,78.47,49.99,7,3,3.2566513302660534,2009-06-24T00:00:00Z,6.526027397260274,1.1983212547302413
